countyfips,party_simple,lng,lat,votes
21199,REPUBLICAN,-84.57709045,37.10380837,25441
21201,DEMOCRAT,-84.0518799,38.51778393,253
21201,REPUBLICAN,-84.0518799,38.51778393,884
21203,DEMOCRAT,-84.31621513,37.36491193,1134
21203,REPUBLICAN,-84.31621513,37.36491193,6577
21205,DEMOCRAT,-83.42085187,38.19625131,3880
21205,REPUBLICAN,-83.42085187,38.19625131,5994
21207,DEMOCRAT,-85.05838705,36.99115809,1329
21207,REPUBLICAN,-85.05838705,36.99115809,7506
21209,DEMOCRAT,-84.58344665,38.29156708,10564
21209,REPUBLICAN,-84.58344665,38.29156708,17764
21211,DEMOCRAT,-85.19489586,38.21556092,8076
21211,REPUBLICAN,-85.19489586,38.21556092,15054
21213,DEMOCRAT,-86.58284235,36.74196569,2681
21213,REPUBLICAN,-86.58284235,36.74196569,5888
21215,DEMOCRAT,-85.32910919,38.03276996,2530
21215,REPUBLICAN,-85.32910919,38.03276996,8737
21217,DEMOCRAT,-85.32791474,37.36660665,2961
21217,REPUBLICAN,-85.32791474,37.36660665,9376
21219,DEMOCRAT,-87.17903216,36.8358203,1202
21219,REPUBLICAN,-87.17903216,36.8358203,4060
21221,DEMOCRAT,-87.87327174,36.80638303,1791
21221,REPUBLICAN,-87.87327174,36.80638303,5487
21223,DEMOCRAT,-85.33714572,38.61269613,1012
21223,REPUBLICAN,-85.33714572,38.61269613,3227
21225,DEMOCRAT,-87.94548669,37.65840762,1529
21225,REPUBLICAN,-87.94548669,37.65840762,4965
21227,DEMOCRAT,-86.42358976,36.9932296,22477
21227,REPUBLICAN,-86.42358976,36.9932296,31790
21229,DEMOCRAT,-85.17499676,37.75352228,1644
21229,REPUBLICAN,-85.17499676,37.75352228,4482
21231,DEMOCRAT,-84.8286438,36.80107637,1700
21231,REPUBLICAN,-84.8286438,36.80107637,7430
21233,DEMOCRAT,-87.68319621,37.51850288,1412
21233,REPUBLICAN,-87.68319621,37.51850288,4506
21235,DEMOCRAT,-84.14488393,36.75824851,2552
21235,REPUBLICAN,-84.14488393,36.75824851,12567
21237,DEMOCRAT,-83.49332409,37.73906786,839
21237,REPUBLICAN,-83.49332409,37.73906786,2097
21239,DEMOCRAT,-84.74341301,38.04257558,6530
21239,REPUBLICAN,-84.74341301,38.04257558,8362
22001,DEMOCRAT,-92.41163568,30.29064732,5443
22001,REPUBLICAN,-92.41163568,30.29064732,22596
22003,DEMOCRAT,-92.82796914,30.65238675,2108
22003,REPUBLICAN,-92.82796914,30.65238675,7574
22005,DEMOCRAT,-90.91101939,30.20335229,20399
22005,REPUBLICAN,-90.91101939,30.20335229,40687
22007,DEMOCRAT,-91.06263132,29.90081675,3833
22007,REPUBLICAN,-91.06263132,29.90081675,7271
22009,DEMOCRAT,-92.001673,31.07634786,4979
22009,REPUBLICAN,-92.001673,31.07634786,12028
22011,DEMOCRAT,-93.3436646,30.64776149,2542
22011,REPUBLICAN,-93.3436646,30.64776149,13575
22013,DEMOCRAT,-93.05594858,32.34717134,3067
22013,REPUBLICAN,-93.05594858,32.34717134,3891
22015,DEMOCRAT,-93.60428557,32.67882745,15662
22015,REPUBLICAN,-93.60428557,32.67882745,38074
22017,DEMOCRAT,-93.88236667,32.5802177,55110
22017,REPUBLICAN,-93.88236667,32.5802177,48021
22019,DEMOCRAT,-93.35798129,30.22942198,25982
22019,REPUBLICAN,-93.35798129,30.22942198,55066
22021,DEMOCRAT,-92.11667519,32.09226466,745
22021,REPUBLICAN,-92.11667519,32.09226466,3976
22023,DEMOCRAT,-93.19458209,29.87556075,324
22023,REPUBLICAN,-93.19458209,29.87556075,3671
22025,DEMOCRAT,-91.84692484,31.66623485,1269
22025,REPUBLICAN,-91.84692484,31.66623485,3541
22027,DEMOCRAT,-92.99565971,32.82277025,2731
22027,REPUBLICAN,-92.99565971,32.82277025,3770
22029,DEMOCRAT,-91.63992436,31.44577009,3177
22029,REPUBLICAN,-91.63992436,31.44577009,5550
22031,DEMOCRAT,-93.73783029,32.05510725,5457
22031,REPUBLICAN,-93.73783029,32.05510725,9112
22033,DEMOCRAT,-91.0956724,30.53801719,115577
22033,REPUBLICAN,-91.0956724,30.53801719,88420
22035,DEMOCRAT,-91.2350757,32.73239582,1900
22035,REPUBLICAN,-91.2350757,32.73239582,1080
22037,DEMOCRAT,-91.04553925,30.8451603,4280
22037,REPUBLICAN,-91.04553925,30.8451603,6064
22039,DEMOCRAT,-92.40566294,30.72890813,4158
22039,REPUBLICAN,-92.40566294,30.72890813,11053
22041,DEMOCRAT,-91.67348178,32.13329548,2658
22041,REPUBLICAN,-91.67348178,32.13329548,6970
22043,DEMOCRAT,-92.55919242,31.59947973,1157
22043,REPUBLICAN,-92.55919242,31.59947973,8117
22045,DEMOCRAT,-91.73103405,29.89484111,11027
22045,REPUBLICAN,-91.73103405,29.89484111,21251
22047,DEMOCRAT,-91.3485086,30.25819586,8514
22047,REPUBLICAN,-91.3485086,30.25819586,7893
22049,DEMOCRAT,-92.55780791,32.30210344,2143
22049,REPUBLICAN,-92.55780791,32.30210344,5394
22051,DEMOCRAT,-90.11275154,29.74131251,84477
22051,REPUBLICAN,-90.11275154,29.74131251,105949
22053,DEMOCRAT,-92.8140461,30.26796744,3208
22053,REPUBLICAN,-92.8140461,30.26796744,11423
22055,DEMOCRAT,-92.0636004,30.20738593,39685
22055,REPUBLICAN,-92.0636004,30.20738593,72519
22057,DEMOCRAT,-90.41865517,29.55797842,8672
22057,REPUBLICAN,-90.41865517,29.55797842,36024
22059,DEMOCRAT,-92.16043106,31.67707521,638
22059,REPUBLICAN,-92.16043106,31.67707521,6378
22061,DEMOCRAT,-92.66473671,32.60149394,7559
22061,REPUBLICAN,-92.66473671,32.60149394,11311
22063,DEMOCRAT,-90.72765311,30.44023061,9249
22063,REPUBLICAN,-90.72765311,30.44023061,54877
22065,DEMOCRAT,-91.24181996,32.36512426,2654
22065,REPUBLICAN,-91.24181996,32.36512426,1930
22067,DEMOCRAT,-91.80211171,32.82009241,4946
22067,REPUBLICAN,-91.80211171,32.82009241,6510
22069,DEMOCRAT,-93.09649471,31.72373065,6896
22069,REPUBLICAN,-93.09649471,31.72373065,9358
22071,DEMOCRAT,-89.92833674,30.06918821,147854
22071,REPUBLICAN,-89.92833674,30.06918821,26664
22073,DEMOCRAT,-92.15486108,32.47822702,25913
22073,REPUBLICAN,-92.15486108,32.47822702,42255
22075,DEMOCRAT,-89.62329285,29.43435182,3414
22075,REPUBLICAN,-89.62329285,29.43435182,7412
22077,DEMOCRAT,-91.60044956,30.70893573,4683
22077,REPUBLICAN,-91.60044956,30.70893573,7503
22079,DEMOCRAT,-92.53365886,31.19810087,19475
22079,REPUBLICAN,-92.53365886,31.19810087,38347
22081,DEMOCRAT,-93.33992874,32.09302665,1644
22081,REPUBLICAN,-93.33992874,32.09302665,2413
22083,DEMOCRAT,-91.76336368,32.41758531,3225
22083,REPUBLICAN,-91.76336368,32.41758531,6607
22085,DEMOCRAT,-93.55521453,31.56283023,1731
22085,REPUBLICAN,-93.55521453,31.56283023,8776
22087,DEMOCRAT,-89.53768188,29.8750922,6151
22087,REPUBLICAN,-89.53768188,29.8750922,11179
22089,DEMOCRAT,-90.35781296,29.90559494,9800
22089,REPUBLICAN,-90.35781296,29.90559494,18233
22091,DEMOCRAT,-90.71045886,30.82171866,3346
22091,REPUBLICAN,-90.71045886,30.82171866,2714
22093,DEMOCRAT,-90.79581459,30.02623427,6510
22093,REPUBLICAN,-90.79581459,30.02623427,5954
22095,DEMOCRAT,-90.47063317,30.12694792,13582
22095,REPUBLICAN,-90.47063317,30.12694792,7538
22097,DEMOCRAT,-92.00579532,30.59908084,17372
22097,REPUBLICAN,-92.00579532,30.59908084,23171
22099,DEMOCRAT,-91.60785079,30.12930997,8439
22099,REPUBLICAN,-91.60785079,30.12930997,18203
22101,DEMOCRAT,-91.44469375,29.70500764,8055
22101,REPUBLICAN,-91.44469375,29.70500764,14811
22103,DEMOCRAT,-89.95737111,30.40987792,37746
22103,REPUBLICAN,-89.95737111,30.40987792,99666
22105,DEMOCRAT,-90.40542519,30.62688036,18887
22105,REPUBLICAN,-90.40542519,30.62688036,37806
22107,DEMOCRAT,-91.34006167,32.00026867,1329
22107,REPUBLICAN,-91.34006167,32.00026867,1197
22109,DEMOCRAT,-90.86454347,29.40922061,11198
22109,REPUBLICAN,-90.86454347,29.40922061,34339
22111,DEMOCRAT,-92.3748342,32.83186286,2654
22111,REPUBLICAN,-92.3748342,32.83186286,8407
22113,DEMOCRAT,-92.32457583,29.84621938,5009
22113,REPUBLICAN,-92.32457583,29.84621938,21930
22115,DEMOCRAT,-93.18373375,31.10800615,2898
22115,REPUBLICAN,-93.18373375,31.10800615,14107
22117,DEMOCRAT,-90.04035989,30.85339081,5970
22117,REPUBLICAN,-90.04035989,30.85339081,13307
22119,DEMOCRAT,-93.33431354,32.71375647,6172
22119,REPUBLICAN,-93.33431354,32.71375647,11830
22121,DEMOCRAT,-91.3125095,30.46264338,6200
22121,REPUBLICAN,-91.3125095,30.46264338,7684
22123,DEMOCRAT,-91.45664676,32.78885847,710
22123,REPUBLICAN,-91.45664676,32.78885847,4317
22125,DEMOCRAT,-91.42038292,30.88038848,2298
22125,REPUBLICAN,-91.42038292,30.88038848,3863
22127,DEMOCRAT,-92.63657688,31.94438827,1543
22127,REPUBLICAN,-92.63657688,31.94438827,4619
23001,DEMOCRAT,-70.20524042,44.16543634,27617
23001,REPUBLICAN,-70.20524042,44.16543634,29268
23003,DEMOCRAT,-68.5987449,46.65913528,13956
23003,REPUBLICAN,-68.5987449,46.65913528,21080
23005,DEMOCRAT,-70.37661287,43.83897334,128759
23005,REPUBLICAN,-70.37661287,43.83897334,59584
23007,DEMOCRAT,-70.44421037,44.97424486,8069
23007,REPUBLICAN,-70.44421037,44.97424486,8754
23009,DEMOCRAT,-68.35862848,44.64373173,19369
23009,REPUBLICAN,-68.35862848,44.64373173,14982
23011,DEMOCRAT,-69.76757384,44.40901704,34902
23011,REPUBLICAN,-69.76757384,44.40901704,34721
23013,DEMOCRAT,-69.15278458,44.12441708,15110
23013,REPUBLICAN,-69.15278458,44.12441708,9982
23015,DEMOCRAT,-69.54198777,44.06333351,12684
23015,REPUBLICAN,-69.54198777,44.06333351,10256
23017,DEMOCRAT,-70.75611419,44.49924446,14755
23017,REPUBLICAN,-70.75611419,44.49924446,17698
23019,DEMOCRAT,-68.64952115,45.40038149,37713
23019,REPUBLICAN,-68.64952115,45.40038149,44825
23021,DEMOCRAT,-69.28442666,45.83789196,3517
23021,REPUBLICAN,-69.28442666,45.83789196,6143
23023,DEMOCRAT,-69.85358192,43.95888365,13528
23023,REPUBLICAN,-69.85358192,43.95888365,9755
23025,DEMOCRAT,-69.95882156,45.51360259,10199
23025,REPUBLICAN,-69.95882156,45.51360259,16644
23027,DEMOCRAT,-69.14427892,44.50136648,12345
23027,REPUBLICAN,-69.14427892,44.50136648,11196
23029,DEMOCRAT,-67.62910779,45.02177186,6761
23029,REPUBLICAN,-67.62910779,45.02177186,10194
23031,DEMOCRAT,-70.7143165,43.47829059,71189
23031,REPUBLICAN,-70.7143165,43.47829059,54817
24001,DEMOCRAT,-78.69871136,39.62117263,9158
24001,REPUBLICAN,-78.69871136,39.62117263,20886
24003,DEMOCRAT,-76.60335105,39.0057724,172823
24003,REPUBLICAN,-76.60335105,39.0057724,127821
24005,DEMOCRAT,-76.63603021,39.4596552,258409
24005,REPUBLICAN,-76.63603021,39.4596552,146202
24009,DEMOCRAT,-76.56882392,38.5437742,22587
24009,REPUBLICAN,-76.56882392,38.5437742,25346
24011,DEMOCRAT,-75.83180727,38.87198968,5095
24011,REPUBLICAN,-75.83180727,38.87198968,10283
24013,DEMOCRAT,-77.02256972,39.56320174,36456
24013,REPUBLICAN,-77.02256972,39.56320174,60218
24015,DEMOCRAT,-75.94133759,39.57067423,16809
24015,REPUBLICAN,-75.94133759,39.57067423,29439
24017,DEMOCRAT,-76.9921999,38.50706766,62171
24017,REPUBLICAN,-76.9921999,38.50706766,25579
24019,DEMOCRAT,-76.02355952,38.46896686,6857
24019,REPUBLICAN,-76.02355952,38.46896686,8764
24021,DEMOCRAT,-77.3978074,39.4720692,77675
24021,REPUBLICAN,-77.3978074,39.4720692,63682
24023,DEMOCRAT,-79.27376451,39.52849306,3281
24023,REPUBLICAN,-79.27376451,39.52849306,12002
24025,DEMOCRAT,-76.31717004,39.56126248,63095
24025,REPUBLICAN,-76.31717004,39.56126248,80930
24027,DEMOCRAT,-76.93099926,39.25078653,129433
24027,REPUBLICAN,-76.93099926,39.25078653,48390
24029,DEMOCRAT,-76.0404081,39.25416924,5329
24029,REPUBLICAN,-76.0404081,39.25416924,5195
24031,DEMOCRAT,-77.20428439,39.13634899,419569
24031,REPUBLICAN,-77.20428439,39.13634899,101222
24033,DEMOCRAT,-76.84739072,38.8299677,379208
24033,REPUBLICAN,-76.84739072,38.8299677,37090
24035,DEMOCRAT,-76.0237387,39.06631908,10709
24035,REPUBLICAN,-76.0237387,39.06631908,18741
24037,DEMOCRAT,-76.60613989,38.3016848,23138
24037,REPUBLICAN,-76.60613989,38.3016848,30826
24039,DEMOCRAT,-75.75887041,38.11381821,4241
24039,REPUBLICAN,-75.75887041,38.11381821,5739
24041,DEMOCRAT,-76.10341962,38.77026257,11062
24041,REPUBLICAN,-76.10341962,38.77026257,10946
24043,DEMOCRAT,-77.81329014,39.60413752,26044
24043,REPUBLICAN,-77.81329014,39.60413752,40224
24045,DEMOCRAT,-75.62218411,38.37287229,22054
24045,REPUBLICAN,-75.62218411,38.37287229,22944
24047,DEMOCRAT,-75.33389427,38.212837,12560
24047,REPUBLICAN,-75.33389427,38.212837,18571
24510,DEMOCRAT,-76.61440436,39.30522045,207260
24510,REPUBLICAN,-76.61440436,39.30522045,25374
25001,DEMOCRAT,-70.2898624,41.7232979,91994
25001,REPUBLICAN,-70.2898624,41.7232979,55311
25003,DEMOCRAT,-73.2062907,42.37045737,51705
25003,REPUBLICAN,-73.2062907,42.37045737,18064
25005,DEMOCRAT,-71.11419448,41.79709525,153377
25005,REPUBLICAN,-71.11419448,41.79709525,119872
25007,DEMOCRAT,-70.65382633,41.39790643,9914
25007,REPUBLICAN,-70.65382633,41.39790643,2631
25009,DEMOCRAT,-70.9515844,42.67174524,267198
25009,REPUBLICAN,-70.9515844,42.67174524,144837
25011,DEMOCRAT,-72.59174125,42.58309231,30030
25011,REPUBLICAN,-72.59174125,42.58309231,11201
25013,DEMOCRAT,-72.63119338,42.13509064,125948
25013,REPUBLICAN,-72.63119338,42.13509064,87318
25015,DEMOCRAT,-72.66378659,42.34022511,63362
25015,REPUBLICAN,-72.66378659,42.34022511,22281
25017,DEMOCRAT,-71.39262102,42.48584344,617196
25017,REPUBLICAN,-71.39262102,42.48584344,226956
25019,DEMOCRAT,-70.07344074,41.28422779,5241
25019,REPUBLICAN,-70.07344074,41.28422779,1914
25021,DEMOCRAT,-71.20690516,42.1624614,273312
25021,REPUBLICAN,-71.20690516,42.1624614,125294
25023,DEMOCRAT,-70.81296132,41.95331777,173630
25023,REPUBLICAN,-70.81296132,41.95331777,121227
25025,DEMOCRAT,-71.07033478,42.33340065,270522
25025,REPUBLICAN,-71.07033478,42.33340065,58613
25027,DEMOCRAT,-71.90780992,42.35111931,248773
25027,REPUBLICAN,-71.90780992,42.35111931,171683
26001,DEMOCRAT,-83.59385271,44.68477825,2142
26001,REPUBLICAN,-83.59385271,44.68477825,4848
26003,DEMOCRAT,-86.60408109,46.40902031,2053
26003,REPUBLICAN,-86.60408109,46.40902031,3014
26005,DEMOCRAT,-85.88845897,42.59147142,24455
26005,REPUBLICAN,-85.88845897,42.59147142,41393
26007,DEMOCRAT,-83.62606894,45.03457851,6000
26007,REPUBLICAN,-83.62606894,45.03457851,10686
26009,DEMOCRAT,-85.14135875,44.99904124,5960
26009,REPUBLICAN,-85.14135875,44.99904124,9748
26011,DEMOCRAT,-83.89498203,44.0651223,2774
26011,REPUBLICAN,-83.89498203,44.0651223,5928
26013,DEMOCRAT,-88.36559186,46.66237725,1478
26013,REPUBLICAN,-88.36559186,46.66237725,2512
26015,DEMOCRAT,-85.30834519,42.59513984,11797
26015,REPUBLICAN,-85.30834519,42.59513984,23471
26017,DEMOCRAT,-83.99005144,43.70716549,26151
26017,REPUBLICAN,-83.99005144,43.70716549,33125
26019,DEMOCRAT,-86.01505847,44.63910932,5480
26019,REPUBLICAN,-86.01505847,44.63910932,6601
26021,DEMOCRAT,-86.41252941,41.95468812,37438
26021,REPUBLICAN,-86.41252941,41.95468812,43519
26023,DEMOCRAT,-85.05923475,41.91588904,6159
26023,REPUBLICAN,-85.05923475,41.91588904,14064
26025,DEMOCRAT,-85.00508394,42.24636617,28877
26025,REPUBLICAN,-85.00508394,42.24636617,36221
26027,DEMOCRAT,-85.99403741,41.91545547,9130
26027,REPUBLICAN,-85.99403741,41.91545547,16699
26029,DEMOCRAT,-85.12921505,45.30562797,6939
26029,REPUBLICAN,-85.12921505,45.30562797,9841
26031,DEMOCRAT,-84.50065611,45.44701265,5437
26031,REPUBLICAN,-84.50065611,45.44701265,10186
26033,DEMOCRAT,-84.56284345,46.30032406,6648
26033,REPUBLICAN,-84.56284345,46.30032406,10681
26035,DEMOCRAT,-84.84810751,43.9879198,5182
26035,REPUBLICAN,-84.84810751,43.9879198,10824
26037,DEMOCRAT,-84.60138451,42.9439517,21044
26037,REPUBLICAN,-84.60138451,42.9439517,24784
26039,DEMOCRAT,-84.61024859,44.68323123,2672
26039,REPUBLICAN,-84.61024859,44.68323123,5087
26041,DEMOCRAT,-86.92347486,45.91736311,7606
26041,REPUBLICAN,-86.92347486,45.91736311,13207
26043,DEMOCRAT,-87.87011459,46.00907005,4744
26043,REPUBLICAN,-87.87011459,46.00907005,9617
26045,DEMOCRAT,-84.83740035,42.59599185,29651
26045,REPUBLICAN,-84.83740035,42.59599185,31489
26047,DEMOCRAT,-84.89116957,45.51996676,9662
26047,REPUBLICAN,-84.89116957,45.51996676,12135
26049,DEMOCRAT,-83.70652806,43.02216976,119390
26049,REPUBLICAN,-83.70652806,43.02216976,98714
26051,DEMOCRAT,-84.38860114,43.99062122,4524
26051,REPUBLICAN,-84.38860114,43.99062122,9893
26053,DEMOCRAT,-89.69437271,46.40885281,3570
26053,REPUBLICAN,-89.69437271,46.40885281,4600
26055,DEMOCRAT,-85.56013503,44.66916098,28683
26055,REPUBLICAN,-85.56013503,44.66916098,30502
26057,DEMOCRAT,-84.60482908,43.29296993,6693
26057,REPUBLICAN,-84.60482908,43.29296993,12102
26059,DEMOCRAT,-84.59305475,41.88768696,5883
26059,REPUBLICAN,-84.59305475,41.88768696,17037
26061,DEMOCRAT,-88.68742993,46.89801075,7750
26061,REPUBLICAN,-88.68742993,46.89801075,10378
26063,DEMOCRAT,-83.03116796,43.83293286,5490
26063,REPUBLICAN,-83.03116796,43.83293286,12731
26065,DEMOCRAT,-84.37346607,42.59737278,94212
26065,REPUBLICAN,-84.37346607,42.59737278,47639
26067,DEMOCRAT,-85.07413319,42.94502238,10901
26067,REPUBLICAN,-85.07413319,42.94502238,20657
26069,DEMOCRAT,-83.63669002,44.35578542,5373
26069,REPUBLICAN,-83.63669002,44.35578542,9759
26071,DEMOCRAT,-88.53028044,46.20865908,2493
26071,REPUBLICAN,-88.53028044,46.20865908,4216
26073,DEMOCRAT,-84.84664923,43.64060976,14090
26073,REPUBLICAN,-84.84664923,43.64060976,14851
26075,DEMOCRAT,-84.42251355,42.24852059,31995
26075,REPUBLICAN,-84.42251355,42.24852059,47372
26077,DEMOCRAT,-85.53044157,42.24536002,83686
26077,REPUBLICAN,-85.53044157,42.24536002,56823
26079,DEMOCRAT,-85.0904614,44.68488514,3002
26079,REPUBLICAN,-85.0904614,44.68488514,7436
26081,DEMOCRAT,-85.54918115,43.03204611,187915
26081,REPUBLICAN,-85.54918115,43.03204611,165741
26083,DEMOCRAT,-88.43593439,47.62662557,672
26083,REPUBLICAN,-88.43593439,47.62662557,862
26085,DEMOCRAT,-85.80209274,43.99041242,2288
26085,REPUBLICAN,-85.80209274,43.99041242,3946
26087,DEMOCRAT,-83.22153148,43.09052506,16367
26087,REPUBLICAN,-83.22153148,43.09052506,35486
26089,DEMOCRAT,-85.81220561,44.93943424,8795
26089,REPUBLICAN,-85.81220561,44.93943424,7916
26091,DEMOCRAT,-84.06641246,41.89469406,20918
26091,REPUBLICAN,-84.06641246,41.89469406,31541
26093,DEMOCRAT,-83.9117077,42.60389287,48220
26093,REPUBLICAN,-83.9117077,42.60389287,76982
26095,DEMOCRAT,-85.54389048,46.4704998,842
26095,REPUBLICAN,-85.54389048,46.4704998,2109
26097,DEMOCRAT,-85.07704103,46.07858665,2632
26097,REPUBLICAN,-85.07704103,46.07858665,4304
26099,DEMOCRAT,-82.93255517,42.69584067,223952
26099,REPUBLICAN,-82.93255517,42.69584067,263863
26101,DEMOCRAT,-86.05635345,44.33345321,6107
26101,REPUBLICAN,-86.05635345,44.33345321,8321
26103,DEMOCRAT,-87.64138782,46.43139896,20465
26103,REPUBLICAN,-87.64138782,46.43139896,16286
26105,DEMOCRAT,-86.25017381,43.99535369,6802
26105,REPUBLICAN,-86.25017381,43.99535369,10207
26107,DEMOCRAT,-85.32464875,43.64070731,7375
26107,REPUBLICAN,-85.32464875,43.64070731,13267
26109,DEMOCRAT,-87.55660994,45.58036988,4316
26109,REPUBLICAN,-87.55660994,45.58036988,8117
26111,DEMOCRAT,-84.38804837,43.64674881,20493
26111,REPUBLICAN,-84.38804837,43.64674881,27675
26113,DEMOCRAT,-85.09471001,44.33770935,1967
26113,REPUBLICAN,-85.09471001,44.33770935,6648
26115,DEMOCRAT,-83.53769332,41.92832154,32975
26115,REPUBLICAN,-83.53769332,41.92832154,52710
26117,DEMOCRAT,-85.15230226,43.31058414,9703
26117,REPUBLICAN,-85.15230226,43.31058414,21815
26119,DEMOCRAT,-84.12740152,45.02758285,1628
26119,REPUBLICAN,-84.12740152,45.02758285,4171
26121,DEMOCRAT,-86.1519783,43.2913812,45643
26121,REPUBLICAN,-86.1519783,43.2913812,45133
26123,DEMOCRAT,-85.80070154,43.5544124,7873
26123,REPUBLICAN,-85.80070154,43.5544124,18857
26125,DEMOCRAT,-83.38594391,42.66090645,434148
26125,REPUBLICAN,-83.38594391,42.66090645,325971
26127,DEMOCRAT,-86.26734566,43.64097781,4944
26127,REPUBLICAN,-86.26734566,43.64097781,8892
26129,DEMOCRAT,-84.12710722,44.33486043,3475
26129,REPUBLICAN,-84.12710722,44.33486043,8253
26131,DEMOCRAT,-89.31491201,46.66430808,1391
26131,REPUBLICAN,-89.31491201,46.66430808,2358
26133,DEMOCRAT,-85.32556471,43.98998373,3214
26133,REPUBLICAN,-85.32556471,43.98998373,8928
26135,DEMOCRAT,-84.12938765,44.68170135,1342
26135,REPUBLICAN,-84.12938765,44.68170135,3466
26137,DEMOCRAT,-84.59972828,45.02079452,4743
26137,REPUBLICAN,-84.59972828,45.02079452,9779
26139,DEMOCRAT,-85.9964531,42.95990607,64705
26139,REPUBLICAN,-85.9964531,42.95990607,100913
26141,DEMOCRAT,-83.91721501,45.34035915,2911
26141,REPUBLICAN,-83.91721501,45.34035915,5342
26143,DEMOCRAT,-84.61141537,44.33547916,5166
26143,REPUBLICAN,-84.61141537,44.33547916,9670
26145,DEMOCRAT,-84.0526996,43.33526107,51088
26145,REPUBLICAN,-84.0526996,43.33526107,50785
26147,DEMOCRAT,-82.68083292,42.93188855,31363
26147,REPUBLICAN,-82.68083292,42.93188855,59191
26149,DEMOCRAT,-85.52810068,41.91439741,9262
26149,REPUBLICAN,-85.52810068,41.91439741,18127
26151,DEMOCRAT,-82.82063341,43.4237632,5966
26151,REPUBLICAN,-82.82063341,43.4237632,16190
26153,DEMOCRAT,-86.19985664,46.19666734,1589
26153,REPUBLICAN,-86.19985664,46.19666734,3090
26155,DEMOCRAT,-84.14662058,42.95402135,15347
26155,REPUBLICAN,-84.14662058,42.95402135,23149
26157,DEMOCRAT,-83.41747147,43.46515989,8712
26157,REPUBLICAN,-83.41747147,43.46515989,20297
26159,DEMOCRAT,-86.01839482,42.25166438,16797
26159,REPUBLICAN,-86.01839482,42.25166438,21590
26161,DEMOCRAT,-83.83879891,42.25344402,157136
26161,REPUBLICAN,-83.83879891,42.25344402,56241
26163,DEMOCRAT,-83.28221321,42.28172038,597170
26163,REPUBLICAN,-83.28221321,42.28172038,264553
26165,DEMOCRAT,-85.5781774,44.33841768,5838
26165,REPUBLICAN,-85.5781774,44.33841768,12102
27001,REPUBLICAN,-93.4156134,46.60787445,6258
27003,REPUBLICAN,-93.24708307,45.27314304,104902
27005,REPUBLICAN,-95.67483556,46.93523736,12438
27007,REPUBLICAN,-94.93765473,47.97364569,12188
27009,REPUBLICAN,-93.9984359,45.69827623,14382
27011,REPUBLICAN,-96.41134505,45.42651259,1863
27013,REPUBLICAN,-94.06697737,44.03450234,16731
27015,REPUBLICAN,-94.727558,44.24201356,9552
27017,REPUBLICAN,-92.67716012,46.592321,9791
27019,REPUBLICAN,-93.8027205,44.82089558,34009
27021,REPUBLICAN,-94.32573065,46.94877115,11620
27023,REPUBLICAN,-95.56698141,45.0223965,4250
27025,REPUBLICAN,-92.90829767,45.5024111,21916
27027,REPUBLICAN,-96.49066248,46.89214202,15043
27029,REPUBLICAN,-95.37844018,47.57848837,3372
27031,REPUBLICAN,-90.53150846,47.90304185,1203
27033,REPUBLICAN,-95.18136404,44.00720878,4165
27035,REPUBLICAN,-94.07070376,46.48265818,25676
27037,REPUBLICAN,-93.06556878,44.67245057,109638
27039,REPUBLICAN,-92.86236786,44.02229546,7783
27041,REPUBLICAN,-95.45422901,45.93372693,15799
27043,REPUBLICAN,-93.94781493,43.67387282,5191
27045,REPUBLICAN,-92.08990525,43.6739576,7301
27047,REPUBLICAN,-93.3488462,43.67383179,9578
27049,REPUBLICAN,-92.72266089,44.40972913,16052
27051,REPUBLICAN,-96.01216405,45.93402352,2269
27053,REPUBLICAN,-93.47715121,45.00479678,205973
27055,REPUBLICAN,-91.49277553,43.67146528,6334
27057,REPUBLICAN,-94.91640615,47.10785166,8202
27059,REPUBLICAN,-93.29470209,45.56125565,16491
27061,REPUBLICAN,-93.63162349,47.50907819,15239
