combinedfips,countyfips,statefips,party,lng,lat,votes
5151169,51169,51,democratic,-82.60311478,36.7143081,1581
5151169,51169,51,republican,-82.60311478,36.7143081,8247
5151171,51171,51,democratic,-78.57113544,38.85827071,5273
5151171,51171,51,republican,-78.57113544,38.85827071,14094
5151173,51173,51,democratic,-81.53692387,36.84393147,2665
5151173,51173,51,republican,-81.53692387,36.84393147,9750
5151175,51175,51,democratic,-77.10566044,36.72019409,3595
5151175,51175,51,republican,-77.10566044,36.72019409,5035
5151177,51177,51,democratic,-77.65615344,38.18453467,24207
5151177,51177,51,republican,-77.65615344,38.18453467,34623
5151179,51179,51,democratic,-77.45796206,38.4206167,27908
5151179,51179,51,republican,-77.45796206,38.4206167,33868
5151181,51181,51,democratic,-76.90027517,37.10963661,2272
5151181,51181,51,republican,-76.90027517,37.10963661,1819
5151183,51183,51,democratic,-77.26234107,36.92136549,2879
5151183,51183,51,republican,-77.26234107,36.92136549,2055
5151185,51185,51,democratic,-81.56046571,37.12490124,2895
5151185,51185,51,republican,-81.56046571,37.12490124,15168
5151187,51187,51,democratic,-78.20860922,38.90870136,5169
5151187,51187,51,republican,-78.20860922,38.90870136,11773
5151191,51191,51,democratic,-81.95959909,36.72455999,5553
5151191,51191,51,republican,-81.95959909,36.72455999,19320
5151193,51193,51,democratic,-76.80178124,38.11166934,3836
5151193,51193,51,republican,-76.80178124,38.11166934,4448
5151195,51195,51,democratic,-82.62118772,36.97556152,2701
5151195,51195,51,republican,-82.62118772,36.97556152,12086
5151197,51197,51,democratic,-81.07803317,36.91686677,2770
5151197,51197,51,republican,-81.07803317,36.91686677,10046
5151199,51199,51,democratic,-76.56191748,37.24271166,12999
5151199,51199,51,republican,-76.56191748,37.24271166,18837
5151510,51510,51,democratic,-77.08548989,38.8171835,57242
5151510,51510,51,republican,-77.08548989,38.8171835,13285
5151520,51520,51,democratic,-82.1590697,36.61826378,1835
5151520,51520,51,republican,-82.1590697,36.61826378,4892
5151530,51530,51,democratic,-79.35459481,37.73052263,693
5151530,51530,51,republican,-79.35459481,37.73052263,1430
5151540,51540,51,democratic,-78.48233004,38.03742163,17901
5151540,51540,51,republican,-78.48233004,38.03742163,2960
5151550,51550,51,democratic,-76.30244008,36.67787032,52627
5151550,51550,51,republican,-76.30244008,36.67787032,54047
5151570,51570,51,democratic,-77.39716266,37.26480119,2367
5151570,51570,51,republican,-77.39716266,37.26480119,5681
5151580,51580,51,democratic,-79.98671944,37.77830014,914
5151580,51580,51,republican,-79.98671944,37.77830014,1349
5151590,51590,51,democratic,-79.40912354,36.58309677,11059
5151590,51590,51,republican,-79.40912354,36.58309677,7303
5151595,51595,51,democratic,-77.53622483,36.69543863,1530
5151595,51595,51,republican,-77.53622483,36.69543863,789
5151600,51600,51,democratic,-77.29836489,38.8534472,7367
5151600,51600,51,republican,-77.29836489,38.8534472,3702
5151610,51610,51,democratic,-77.17519332,38.88441803,5819
5151610,51610,51,republican,-77.17519332,38.88441803,1324
5151620,51620,51,democratic,-76.93848875,36.68306879,2519
5151620,51620,51,republican,-76.93848875,36.68306879,1421
5151630,51630,51,democratic,-77.48619454,38.29892214,6707
5151630,51630,51,republican,-77.48619454,38.29892214,3744
5151640,51640,51,democratic,-80.91646065,36.66735897,681
5151640,51640,51,republican,-80.91646065,36.66735897,1603
5151650,51650,51,democratic,-76.36333533,37.05573241,41312
5151650,51650,51,republican,-76.36333533,37.05573241,17902
5151660,51660,51,democratic,-78.87397667,38.43833151,10212
5151660,51660,51,republican,-78.87397667,38.43833151,6262
5151670,51670,51,democratic,-77.2969381,37.29122918,4724
5151670,51670,51,republican,-77.2969381,37.29122918,3885
5151678,51678,51,democratic,-79.44575305,37.78179822,1514
5151678,51678,51,republican,-79.44575305,37.78179822,766
5151680,51680,51,democratic,-79.19044951,37.40023149,14792
5151680,51680,51,republican,-79.19044951,37.40023149,17982
5151683,51683,51,democratic,-77.48515474,38.7478445,8423
5151683,51683,51,republican,-77.48515474,38.7478445,5953
5151685,51685,51,democratic,-77.44401094,38.7704423,3204
5151685,51685,51,republican,-77.44401094,38.7704423,1733
5151690,51690,51,democratic,-79.86345947,36.68207476,3533
5151690,51690,51,republican,-79.86345947,36.68207476,2149
5151700,51700,51,democratic,-76.5199628,37.10553608,45618
5151700,51700,51,republican,-76.5199628,37.10553608,25468
5151710,51710,51,democratic,-76.25967731,36.89479704,57023
5151710,51710,51,republican,-76.25967731,36.89479704,21552
5151720,51720,51,democratic,-82.62648895,36.9310873,383
5151720,51720,51,republican,-82.62648895,36.9310873,1021
5151730,51730,51,democratic,-77.3926205,37.20404153,12021
5151730,51730,51,republican,-77.3926205,37.20404153,1451
5151735,51735,51,democratic,-76.35566972,37.1307115,1601
5151735,51735,51,republican,-76.35566972,37.1307115,5092
5151740,51740,51,democratic,-76.35396761,36.84646209,28497
5151740,51740,51,republican,-76.35396761,36.84646209,12795
5151750,51750,51,democratic,-80.55838396,37.12313924,2925
5151750,51750,51,republican,-80.55838396,37.12313924,2638
5151760,51760,51,democratic,-77.47493293,37.53041663,81259
5151760,51760,51,republican,-77.47493293,37.53041663,15581
5151770,51770,51,democratic,-79.95759159,37.27905915,22286
5151770,51770,51,republican,-79.95759159,37.27905915,14789
5151775,51775,51,democratic,-80.05325441,37.28655753,4202
5151775,51775,51,republican,-80.05325441,37.28655753,7226
5151790,51790,51,democratic,-79.05960219,38.15909322,5333
5151790,51790,51,republican,-79.05960219,38.15909322,5133
5151800,51800,51,democratic,-76.63944938,36.69549937,23280
5151800,51800,51,republican,-76.63944938,36.69549937,18006
5151810,51810,51,democratic,-76.04367462,36.73349545,91032
5151810,51810,51,republican,-76.04367462,36.73349545,98224
5151820,51820,51,democratic,-78.90109101,38.06830271,3764
5151820,51820,51,republican,-78.90109101,38.06830271,4801
5151830,51830,51,democratic,-76.70721344,37.26927809,5206
5151830,51830,51,republican,-76.70721344,37.26927809,1925
5151840,51840,51,democratic,-78.17299993,39.17278399,5164
5151840,51840,51,republican,-78.17299993,39.17278399,4790
5353001,53001,53,democratic,-118.5603559,46.98352425,1299
5353001,53001,53,republican,-118.5603559,46.98352425,3083
5353003,53003,53,democratic,-117.2027907,46.19177089,3134
5353003,53003,53,republican,-117.2027907,46.19177089,5741
5353005,53005,53,democratic,-119.5113335,46.23976031,26355
5353005,53005,53,republican,-119.5113335,46.23976031,47173
5353007,53007,53,democratic,-120.6188281,47.86921949,12849
5353007,53007,53,republican,-120.6188281,47.86921949,17567
5353009,53009,53,democratic,-123.9277111,48.04911666,17677
5353009,53009,53,republican,-123.9277111,48.04911666,18794
5353011,53011,53,democratic,-122.4823115,45.77919832,92757
5353011,53011,53,republican,-122.4823115,45.77919832,92441
5353013,53013,53,democratic,-117.9078252,46.29796069,526
5353013,53013,53,republican,-117.9078252,46.29796069,1497
5353015,53015,53,democratic,-122.6802732,46.19321499,17599
5353015,53015,53,republican,-122.6802732,46.19321499,23863
5353017,53017,53,democratic,-119.6917069,47.73589576,4918
5353017,53017,53,republican,-119.6917069,47.73589576,9603
5353019,53019,53,democratic,-118.5163244,48.47039666,1098
5353019,53019,53,republican,-118.5163244,48.47039666,2202
5353021,53021,53,democratic,-118.8984754,46.5350455,8803
5353021,53021,53,republican,-118.8984754,46.5350455,12984
5353023,53023,53,democratic,-117.5446476,46.43130985,271
5353023,53023,53,republican,-117.5446476,46.43130985,817
5353025,53025,53,democratic,-119.4513964,47.20582642,7810
5353025,53025,53,republican,-119.4513964,47.20582642,18518
5353027,53027,53,democratic,-123.773048,47.14971004,12016
5353027,53027,53,republican,-123.773048,47.14971004,14061
5353029,53029,53,democratic,-122.5493921,48.16376089,20960
5353029,53029,53,republican,-122.5493921,48.16376089,18465
5353031,53031,53,democratic,-123.5935915,47.7490129,12656
5353031,53031,53,republican,-123.5935915,47.7490129,6037
5353035,53035,53,democratic,-122.6734022,47.61342417,63156
5353035,53035,53,republican,-122.6734022,47.61342417,49018
5353037,53037,53,democratic,-120.679712,47.12448572,7489
5353037,53037,53,republican,-120.679712,47.12448572,10100
5353039,53039,53,democratic,-120.7895031,45.87361546,4194
5353039,53039,53,republican,-120.7895031,45.87361546,5789
5353041,53041,53,democratic,-122.3933441,46.57770709,9586
5353041,53041,53,republican,-122.3933441,46.57770709,21733
5353043,53043,53,democratic,-118.4186556,47.57605403,1244
5353043,53043,53,republican,-118.4186556,47.57605403,4108
5353045,53045,53,democratic,-123.1920342,47.34793175,11993
5353045,53045,53,republican,-123.1920342,47.34793175,13677
5353047,53047,53,democratic,-119.7406032,48.54862984,6267
5353047,53047,53,republican,-119.7406032,48.54862984,9510
5353049,53049,53,democratic,-123.7057228,46.55547971,4615
5353049,53049,53,republican,-123.7057228,46.55547971,5343
5353051,53051,53,democratic,-117.2738324,48.53235595,1934
5353051,53051,53,republican,-117.2738324,48.53235595,4373
5353053,53053,53,democratic,-122.1122121,47.02680625,172523
5353053,53053,53,republican,-122.1122121,47.02680625,146810
5353055,53055,53,democratic,-122.9534631,48.57856326,7172
5353055,53055,53,republican,-122.9534631,48.57856326,2688
5353057,53057,53,democratic,-121.7319234,48.47967845,26339
5353057,53057,53,republican,-121.7319234,48.47967845,24492
5353059,53059,53,democratic,-121.9148915,46.02280969,2232
5353059,53059,53,republican,-121.9148915,46.02280969,2928
5353061,53061,53,democratic,-121.6977603,48.04772437,185225
5353061,53061,53,republican,-121.6977603,48.04772437,128247
5353063,53063,53,democratic,-117.4039405,47.62077953,93767
5353063,53063,53,republican,-117.4039405,47.62077953,113435
5353065,53065,53,democratic,-117.8550713,48.39899156,5767
5353065,53065,53,republican,-117.8550713,48.39899156,15161
5353067,53067,53,democratic,-122.8330654,46.92672896,68793
5353067,53067,53,republican,-122.8330654,46.92672896,48608
5353069,53069,53,democratic,-123.4247601,46.292422,832
5353069,53069,53,republican,-123.4247601,46.292422,1344
5353071,53071,53,democratic,-118.4785331,46.22968278,9656
5353071,53071,53,republican,-118.4785331,46.22968278,13618
5353073,53073,53,democratic,-121.7209525,48.82595321,60340
5353073,53073,53,republican,-121.7209525,48.82595321,40599
5353075,53075,53,democratic,-117.5229774,46.90119074,8140
5353075,53075,53,republican,-117.5229774,46.90119074,7327
5353077,53077,53,democratic,-120.7387387,46.45687521,31289
5353077,53077,53,republican,-120.7387387,46.45687521,41719
5454001,54001,54,democratic,-80.00360456,39.13281051,1222
5454001,54001,54,republican,-80.00360456,39.13281051,4527
5454003,54003,54,democratic,-78.0274399,39.46408048,12321
5454003,54003,54,republican,-78.0274399,39.46408048,28244
5454005,54005,54,democratic,-81.71114668,38.02264875,1790
5454005,54005,54,republican,-81.71114668,38.02264875,6504
5454007,54007,54,democratic,-80.71925498,38.70024736,1321
5454007,54007,54,republican,-80.71925498,38.70024736,3537
5454009,54009,54,democratic,-80.57654665,40.27385743,2568
5454009,54009,54,republican,-80.57654665,40.27385743,6625
5454011,54011,54,democratic,-82.24144949,38.42049789,11447
5454011,54011,54,republican,-82.24144949,38.42049789,19850
5454013,54013,54,democratic,-81.11738243,38.84382602,456
5454013,54013,54,republican,-81.11738243,38.84382602,2035
5454015,54015,54,democratic,-81.07502287,38.46270857,568
5454015,54015,54,republican,-81.07502287,38.46270857,2300
5454017,54017,54,democratic,-80.70721363,39.26936104,362
5454017,54017,54,republican,-80.70721363,39.26936104,2358
5454019,54019,54,democratic,-81.08105939,38.02876546,4290
5454019,54019,54,republican,-81.08105939,38.02876546,10357
5454021,54021,54,democratic,-80.85664593,38.92492424,545
5454021,54021,54,republican,-80.85664593,38.92492424,1896
5454023,54023,54,democratic,-79.19584305,39.10496268,512
5454023,54023,54,republican,-79.19584305,39.10496268,4346
5454025,54025,54,democratic,-80.45282888,37.94721189,3765
5454025,54025,54,republican,-80.45282888,37.94721189,9556
5454027,54027,54,democratic,-78.61389875,39.31712105,1580
5454027,54027,54,republican,-78.61389875,39.31712105,6692
5454029,54029,54,democratic,-80.57390126,40.52189394,3262
5454029,54029,54,republican,-80.57390126,40.52189394,8909
5454031,54031,54,democratic,-78.85797558,39.00759684,1155
5454031,54031,54,republican,-78.85797558,39.00759684,4274
5454033,54033,54,democratic,-80.37983086,39.28363307,7694
5454033,54033,54,republican,-80.37983086,39.28363307,18750
5454035,54035,54,democratic,-81.674543,38.83443006,2663
5454035,54035,54,republican,-81.674543,38.83443006,9020
5454037,54037,54,democratic,-77.86242458,39.30849565,9518
5454037,54037,54,republican,-77.86242458,39.30849565,13204
5454039,54039,54,democratic,-81.52827161,38.33643035,28263
5454039,54039,54,republican,-81.52827161,38.33643035,43850
5454041,54041,54,democratic,-80.50213826,38.99603963,1347
5454041,54041,54,republican,-80.50213826,38.99603963,5274
5454043,54043,54,democratic,-82.07055835,38.17536985,1459
5454043,54043,54,republican,-82.07055835,38.17536985,5307
5454045,54045,54,democratic,-81.9351906,37.8319353,2092
5454045,54045,54,republican,-81.9351906,37.8319353,9897
5454047,54047,54,democratic,-81.65416089,37.378572,1438
5454047,54047,54,republican,-81.65416089,37.378572,4629
5454049,54049,54,democratic,-80.24323834,39.51008055,6955
5454049,54049,54,republican,-80.24323834,39.51008055,14648
5454051,54051,54,democratic,-80.66340417,39.86038842,2918
5454051,54051,54,republican,-80.66340417,39.86038842,9666
5454053,54053,54,democratic,-82.02651429,38.7698088,2081
5454053,54053,54,republican,-82.02651429,38.7698088,7654
5454055,54055,54,democratic,-81.11147554,37.40564762,4704
5454055,54055,54,republican,-81.11147554,37.40564762,17404
5454057,54057,54,democratic,-78.94327353,39.41464251,2050
5454057,54057,54,republican,-78.94327353,39.41464251,9070
5454059,54059,54,democratic,-82.13519084,37.72729194,1370
5454059,54059,54,republican,-82.13519084,37.72729194,7911
5454061,54061,54,democratic,-80.04558938,39.63024065,14699
5454061,54061,54,republican,-80.04558938,39.63024065,18432
5454063,54063,54,democratic,-80.55052779,37.5604155,1111
5454063,54063,54,republican,-80.55052779,37.5604155,4443
5454065,54065,54,democratic,-78.25701555,39.5606152,1573
5454065,54065,54,republican,-78.25701555,39.5606152,5732
5454067,54067,54,democratic,-80.79999513,38.2918799,1840
5454067,54067,54,republican,-80.79999513,38.2918799,7251
5454069,54069,54,democratic,-80.61888538,40.09682683,5493
5454069,54069,54,republican,-80.61888538,40.09682683,11139
5454071,54071,54,democratic,-79.35069018,38.68040465,729
5454071,54071,54,republican,-79.35069018,38.68040465,2398
5454073,54073,54,democratic,-81.1606194,39.37099538,621
5454073,54073,54,republican,-81.1606194,39.37099538,2358
5454075,54075,54,democratic,-80.00762338,38.33190977,928
5454075,54075,54,republican,-80.00762338,38.33190977,2496
5454077,54077,54,democratic,-79.6682145,39.46929522,2470
5454077,54077,54,republican,-79.6682145,39.46929522,9538
5454079,54079,54,democratic,-81.90915525,38.5085024,5884
5454079,54079,54,republican,-81.90915525,38.5085024,17788
5454081,54081,54,democratic,-81.24873953,37.77126746,6443
5454081,54081,54,republican,-81.24873953,37.77126746,22048
5454083,54083,54,democratic,-79.87549565,38.77500824,2735
5454083,54083,54,republican,-79.87549565,38.77500824,7629
5454085,54085,54,democratic,-81.06312621,39.17806062,496
5454085,54085,54,republican,-81.06312621,39.17806062,3405
5454087,54087,54,democratic,-81.34822568,38.71393058,1222
5454087,54087,54,republican,-81.34822568,38.71393058,3781
5454089,54089,54,democratic,-80.85840283,37.65596695,1190
5454089,54089,54,republican,-80.85840283,37.65596695,3455
5454091,54091,54,democratic,-80.04598163,39.33588922,1491
5454091,54091,54,republican,-80.04598163,39.33588922,4733
5454093,54093,54,democratic,-79.56567428,39.11375036,751
5454093,54093,54,republican,-79.56567428,39.11375036,2565
5454095,54095,54,democratic,-80.88510513,39.46568,507
5454095,54095,54,republican,-80.88510513,39.46568,2996
5454097,54097,54,democratic,-80.23353247,38.8978057,1766
5454097,54097,54,republican,-80.23353247,38.8978057,7005
5454099,54099,54,democratic,-82.42685819,38.14585251,3357
5454099,54099,54,republican,-82.42685819,38.14585251,11152
5454101,54101,54,democratic,-80.4218655,38.49472856,556
5454101,54101,54,republican,-80.4218655,38.49472856,2302
